2316,Amami Airport,Amami,Japan,ASJ,RJKA,28.4305992126,129.7129974365,27,9,U,Asia/Tokyo,airport,OurAirports
2317,Okierabu Airport,Okierabu,Japan,0,RJKB,27.4255008698,128.701004028,101,9,U,Asia/Tokyo,airport,OurAirports
2318,Tokunoshima Airport,Tokunoshima,Japan,TKN,RJKN,27.8363990784,128.8809967041,17,9,U,Asia/Tokyo,airport,OurAirports
2319,Fukui Airport,Fukui,Japan,0,RJNF,36.1427993774,136.223999023,19,9,U,Asia/Tokyo,airport,OurAirports
2320,Gifu Airport,Gifu,Japan,0,RJNG,35.3941001892,136.8699951172,128,9,U,Asia/Tokyo,airport,OurAirports
2321,Hamamatsu Airport,Hamamatsu,Japan,0,RJNH,34.7501983643,137.7030029297,150,9,U,Asia/Tokyo,airport,OurAirports
2322,Komatsu Airport,Kanazawa,Japan,KMQ,RJNK,36.3945999146,136.4069976807,36,9,U,Asia/Tokyo,airport,OurAirports
2323,Oki Airport,Oki Island,Japan,OKI,RJNO,36.181098938,133.3249969482,311,9,U,Asia/Tokyo,airport,OurAirports
2324,Toyama Airport,Toyama,Japan,TOY,RJNT,36.6483001709,137.18800354,95,9,U,Asia/Tokyo,airport,OurAirports
2325,Shizuhama Airport,Yaizu,Japan,0,RJNY,34.8128013611,138.2980041504,23,9,U,Asia/Tokyo,airport,OurAirports
2326,Hiroshima Airport,Hiroshima,Japan,HIJ,RJOA,34.4361000061,132.919006348,1088,9,U,Asia/Tokyo,airport,OurAirports
2327,Okayama Airport,Okayama,Japan,OKJ,RJOB,34.7569007874,133.854995728,806,9,U,Asia/Tokyo,airport,OurAirports
2328,Izumo Airport,Izumo,Japan,IZO,RJOC,35.4136009216,132.88999939,15,9,U,Asia/Tokyo,airport,OurAirports
2329,Hofu Airport,Hofu,Japan,0,RJOF,34.0346984863,131.5489959717,7,9,U,Asia/Tokyo,airport,OurAirports
2330,Miho Yonago Airport,Miho,Japan,YGJ,RJOH,35.4921989441,133.2359924316,20,9,U,Asia/Tokyo,airport,OurAirports
2332,Kōchi Ryōma Airport,Kochi,Japan,KCZ,RJOK,33.5461006165,133.669006348,42,9,U,Asia/Tokyo,airport,OurAirports
2333,Matsuyama Airport,Matsuyama,Japan,MYJ,RJOM,33.8272018433,132.6999969482,25,9,U,Asia/Tokyo,airport,OurAirports
2334,Osaka International Airport,Osaka,Japan,ITM,RJOO,34.7854995728,135.43800354,50,9,U,Asia/Tokyo,airport,OurAirports
2335,Tottori Airport,Tottori,Japan,TTJ,RJOR,35.5301017761,134.167007446,65,9,U,Asia/Tokyo,airport,OurAirports
2336,Tokushima Airport,Tokushima,Japan,TKS,RJOS,34.1328010559,134.606994629,26,9,U,Asia/Tokyo,airport,OurAirports
2337,Takamatsu Airport,Takamatsu,Japan,TAK,RJOT,34.2141990662,134.01600647,607,9,U,Asia/Tokyo,airport,OurAirports
2338,Yao Airport,Osaka,Japan,0,RJOY,34.5962982178,135.6029968262,39,9,U,Asia/Tokyo,airport,OurAirports
2339,Ozuki Airport,Ozuki,Japan,0,RJOZ,34.04529953,131.0520019531,13,9,U,Asia/Tokyo,airport,OurAirports
2340,Aomori Airport,Aomori,Japan,AOJ,RJSA,40.7346992493,140.6909942627,664,9,U,Asia/Tokyo,airport,OurAirports
2341,Yamagata Airport,Yamagata,Japan,GAJ,RJSC,38.4118995667,140.371002197,353,9,U,Asia/Tokyo,airport,OurAirports
2342,Sado Airport,Sado,Japan,SDS,RJSD,38.0601997375,138.414001465,88,9,U,Asia/Tokyo,airport,OurAirports
2343,Hachinohe Airport,Hachinoe,Japan,0,RJSH,40.5564002991,141.466003418,152,9,U,Asia/Tokyo,airport,OurAirports
2344,Hanamaki Airport,Hanamaki,Japan,HNA,RJSI,39.4286003113,141.1349945068,297,9,U,Asia/Tokyo,airport,OurAirports
2345,Akita Airport,Akita,Japan,AXT,RJSK,39.6156005859,140.2189941406,313,9,U,Asia/Tokyo,airport,OurAirports
2346,Misawa Air Base,Misawa,Japan,MSJ,RJSM,40.7032012939,141.367996216,119,9,U,Asia/Tokyo,airport,OurAirports
2347,Sendai Airport,Sendai,Japan,SDJ,RJSS,38.1397018433,140.917007446,15,9,U,Asia/Tokyo,airport,OurAirports
2348,Matsushima Air Base,Matsushima,Japan,0,RJST,38.4048995972,141.220001221,7,9,U,Asia/Tokyo,airport,OurAirports
2350,Atsugi Naval Air Facility,Atsugi,Japan,0,RJTA,35.4546012878,139.4499969482,205,9,U,Asia/Tokyo,airport,OurAirports
2351,Tateyama Airport,Tateyama,Japan,0,RJTE,34.987099,139.828995,10,9,U,Asia/Tokyo,airport,OurAirports
2352,Hachijojima Airport,Hachijojima,Japan,HAC,RJTH,33.1150016785,139.785995483,303,9,U,Asia/Tokyo,airport,OurAirports
2353,Iruma Air Base,Iruma,Japan,0,RJTJ,35.8418998718,139.4109954834,295,9,U,Asia/Tokyo,airport,OurAirports
2354,Kisarazu Airport,Kisarazu,Japan,0,RJTK,35.3983001709,139.9100036621,10,9,U,Asia/Tokyo,airport,OurAirports
2355,Shimofusa Airport,Shimofusa,Japan,0,RJTL,35.7989006042,140.0110015869,98,9,U,Asia/Tokyo,airport,OurAirports
2356,Oshima Airport,Oshima,Japan,OIM,RJTO,34.7820014954,139.36000061,130,9,U,Asia/Tokyo,airport,OurAirports
2358,Kastner Army Heliport,Zama,Japan,0,RJTR,35.5138015747,139.393997192,360,9,U,Asia/Tokyo,airport,OurAirports
2359,Tokyo Haneda International Airport,Tokyo,Japan,HND,RJTT,35.552299,139.779999,35,9,U,Asia/Tokyo,airport,OurAirports
2360,Yokota Air Base,Yokota,Japan,OKO,RJTY,35.748500824,139.3480072021,463,9,U,Asia/Tokyo,airport,OurAirports
2361,Gwangju Airport,Kwangju,South Korea,KWJ,RKJJ,35.1263999939,126.808998108,39,9,U,Asia/Seoul,airport,OurAirports
2364,Jeon Ju Airport,Jhunju,South Korea,CHN,RKJU,35.8783988953,127.1200027466,96,9,U,Asia/Seoul,airport,OurAirports
2365,Yeosu Airport,Yeosu,South Korea,RSU,RKJY,34.842300415,127.6169967651,53,9,U,Asia/Seoul,airport,OurAirports
2366,Sokcho Airport,Sokch'o,South Korea,SHO,RKND,38.1426010132,128.5989990234,92,9,U,Asia/Seoul,airport,OurAirports
2367,Gangneung Airport,Kangnung,South Korea,KAG,RKNN,37.7536010742,128.944000244,35,9,U,Asia/Seoul,airport,OurAirports
2370,Jeju International Airport,Cheju,South Korea,CJU,RKPC,33.5112991333,126.4929962158,118,9,U,Asia/Seoul,airport,OurAirports
2371,Jinhae Airport,Chinhae,South Korea,0,RKPE,35.1412010193,128.6959991455,8,9,U,Asia/Seoul,airport,OurAirports
2372,Gimhae International Airport,Busan,South Korea,PUS,RKPK,35.1795005798,128.93800354,6,9,U,Asia/Seoul,airport,OurAirports
2374,Ulsan Airport,Ulsan,South Korea,USN,RKPU,35.59349823,129.352005005,45,9,U,Asia/Seoul,airport,OurAirports
2375,A 511 Airport,Pyongtaek,South Korea,0,RKSG,36.9622001648,127.03099823,51,9,U,Asia/Seoul,airport,OurAirports
2376,Seoul Air Base,Seoul East,South Korea,SSN,RKSM,37.4458007813,127.1139984131,92,9,U,Asia/Seoul,airport,OurAirports
2377,Osan Air Base,Osan,South Korea,OSN,RKSO,37.090599,127.029999,38,9,U,Asia/Seoul,airport,OurAirports
2378,Gimpo International Airport,Seoul,South Korea,GMP,RKSS,37.5583000183,126.791000366,58,9,U,Asia/Seoul,airport,OurAirports
2379,Suwon Airport,Suwon,South Korea,SWU,RKSW,37.2393989563,127.0070037842,88,9,U,Asia/Seoul,airport,OurAirports
2380,Pohang Airport,Pohang,South Korea,KPO,RKTH,35.9878997803,129.419998169,70,9,U,Asia/Seoul,airport,OurAirports
2381,Daegu Airport,Taegu,South Korea,TAE,RKTN,35.8941001892,128.658996582,116,9,U,Asia/Seoul,airport,OurAirports
2383,Yecheon Airport,Yechon,South Korea,YEC,RKTY,36.6319007874,128.3549957275,354,9,U,Asia/Seoul,airport,OurAirports
2384,Naha Airport,Okinawa,Japan,OKA,ROAH,26.1958007812,127.646003723,12,9,N,Asia/Tokyo,airport,OurAirports
2385,Ie Shima Auxiliary Air Base,Iejima,Japan,0,RODE,26.7257575989,127.7649002075,184,9,U,Asia/Tokyo,airport,OurAirports
2386,Kadena Air Base,Kadena,Japan,DNA,RODN,26.3556,127.767998,143,9,U,Asia/Tokyo,airport,OurAirports
2387,Ishigaki Airport,Ishigaki,Japan,ISG,ROIG,24.344499588,124.18699646,93,9,U,Asia/Tokyo,airport,OurAirports
2388,Kumejima Airport,Kumejima,Japan,UEO,ROKJ,26.3635005951,126.7139968872,23,9,U,Asia/Tokyo,airport,OurAirports
2389,Minami-Daito Airport,Minami Daito,Japan,MMD,ROMD,25.8465003967,131.263000488,167,9,U,Asia/Tokyo,airport,OurAirports
2390,Miyako Airport,Miyako,Japan,MMY,ROMY,24.7828006744,125.294998169,150,9,U,Asia/Tokyo,airport,OurAirports
2391,Kitadaito Airport,Kitadaito,Japan,KTD,RORK,25.9447002411,131.32699585,80,9,U,Asia/Tokyo,airport,OurAirports
2392,Shimojishima Airport,Shimojishima,Japan,SHI,RORS,24.8267002106,125.144996643,54,9,U,Asia/Tokyo,airport,OurAirports
2393,Tarama Airport,Tarama,Japan,0,RORT,24.6539001465,124.675003052,36,9,U,Asia/Tokyo,airport,OurAirports
2394,Yoron Airport,Yoron,Japan,RNJ,RORY,27.0440006256,128.401992798,52,9,U,Asia/Tokyo,airport,OurAirports
2396,Yonaguni Airport,Yonaguni Jima,Japan,OGN,ROYN,24.4668998718,122.9779968262,70,9,U,Asia/Tokyo,airport,OurAirports
2397,Ninoy Aquino International Airport,Manila,Philippines,MNL,RPLL,14.5086,121.019997,75,8,N,Asia/Manila,airport,OurAirports
2399,Awang Airport,Cotabato,Philippines,CBO,RPMC,7.1652398109,124.2099990845,189,8,N,Asia/Manila,airport,OurAirports
2400,Cagayan De Oro Airport,Ladag,Philippines,CGY,RPML,8.41562,124.611,601,8,N,Asia/Manila,airport,OurAirports
2401,Pagadian Airport,Pagadian,Philippines,PAG,RPMP,7.8307314479,123.461179733,5,8,N,Asia/Manila,airport,OurAirports
2402,General Santos International Airport,Romblon,Philippines,GES,RPMR,6.0580000877,125.096000671,505,8,N,Asia/Manila,airport,OurAirports
2404,Zamboanga International Airport,Zamboanga,Philippines,ZAM,RPMZ,6.9224200249,122.0599975586,33,8,N,Asia/Manila,airport,OurAirports
2405,Loakan Airport,Baguio,Philippines,BAG,RPUB,16.3750991821,120.6200027466,4251,8,N,Asia/Manila,airport,OurAirports
2406,Daet Airport,Daet,Philippines,0,RPUD,14.1291999817,122.9800033569,10,8,N,Asia/Manila,airport,OurAirports
2407,Basa Air Base,Floridablanca,Philippines,0,RPUF,14.9864997864,120.4929962158,151,8,N,Asia/Manila,airport,OurAirports
2408,Lingayen Airport,Lingayen,Philippines,0,RPUG,16.0347995758,120.2409973145,7,8,N,Asia/Manila,airport,OurAirports
2409,San Jose Airport,San Jose,Philippines,SJI,RPUH,12.3614997864,121.04699707,14,8,N,Asia/Manila,airport,OurAirports
2410,Fernando Air Base,Lipa,Philippines,0,RPUL,13.9549999237,121.125,1220,8,N,Asia/Manila,airport,OurAirports
2411,Mamburao Airport,Mamburao,Philippines,0,RPUM,13.2081003189,120.6050033569,13,8,N,Asia/Manila,airport,OurAirports
2414,Vigan Airport,Vigan,Philippines,0,RPUQ,17.5552997589,120.3560028076,16,8,N,Asia/Manila,airport,OurAirports
2415,Dr.Juan C. Angara Airport,Baler,Philippines,0,RPUR,15.7298002243,121.5,108,8,N,Asia/Manila,airport,OurAirports
2421,Bagabag Airport,Bagabag,Philippines,0,RPUZ,16.6191997528,121.2519989014,820,8,N,Asia/Manila,airport,OurAirports
2422,Daniel Z. Romualdez Airport,Tacloban,Philippines,TAC,RPVA,11.2276000977,125.027999878,10,8,N,Asia/Manila,airport,OurAirports
2423,Bacolod-Silay City International Airport,Bacolod,Philippines,BCD,RPVB,10.7764,123.014999,82,8,N,Asia/Manila,airport,OurAirports
2425,Sibulan Airport,Dumaguete,Philippines,DGT,RPVD,9.3337097168,123.300003052,15,8,N,Asia/Manila,airport,OurAirports
2426,Godofredo P. Ramos Airport,Caticlan,Philippines,MPH,RPVE,11.9245,121.954002,7,8,N,Asia/Manila,airport,OurAirports
2428,Guiuan Airport,Guiuan,Philippines,0,RPVG,11.0354995728,125.741996765,7,8,N,Asia/Manila,airport,OurAirports
2429,Iloilo International Airport,Iloilo,Philippines,ILO,RPVI,10.833017,122.493358,27,8,N,Asia/Manila,airport,OurAirports
2430,Kalibo International Airport,Kalibo,Philippines,KLO,RPVK,11.679400444,122.375999451,14,8,N,Asia/Manila,airport,OurAirports
2433,Puerto Princesa Airport,Puerto Princesa,Philippines,PPS,RPVP,9.7421197891,118.7590026855,71,8,N,Asia/Manila,airport,OurAirports
2435,Evelio Javier Airport,San Jose,Philippines,0,RPVS,10.765999794,121.932998657,23,8,N,Asia/Manila,airport,OurAirports
2436,Comodoro Pierrestegui Airport,Concordia,Argentina,COC,SAAC,-31.2969,-57.9966,112,-3,N,America/Cordoba,airport,OurAirports
2437,Gualeguaychu Airport,Gualeguaychu,Argentina,GHU,SAAG,-33.0103,-58.6131,75,-3,N,America/Cordoba,airport,OurAirports
2438,Junin Airport,Junin,Argentina,0,SAAJ,-34.5459,-60.9306,262,-3,N,America/Buenos_Aires,airport,OurAirports
2439,General Urquiza Airport,Parana,Argentina,PRA,SAAP,-31.7948,-60.4804,242,-3,N,America/Cordoba,airport,OurAirports
2440,Islas Malvinas Airport,Rosario,Argentina,ROS,SAAR,-32.9036,-60.785,85,-3,N,America/Cordoba,airport,OurAirports
2441,Sauce Viejo Airport,Santa Fe,Argentina,SFN,SAAV,-31.7117,-60.8117,55,-3,N,America/Cordoba,airport,OurAirports
2442,Jorge Newbery Airpark,Buenos Aires,Argentina,AEP,SABE,-34.5592,-58.4156,18,-3,N,America/Buenos_Aires,airport,OurAirports
2443,Ingeniero Ambrosio Taravella Airport,Cordoba,Argentina,COR,SACO,-31.323600769,-64.2080001831,1604,-3,N,America/Cordoba,airport,OurAirports
2444,Chamical Airport,Gobernador Gordillo,Argentina,0,SACT,-30.34530067,-66.29360198,1502,-3,N,America/Argentina/La_Rioja,airport,OurAirports
2445,San Fernando Airport,San Fernando,Argentina,0,SADF,-34.4532,-58.5896,10,-3,N,America/Buenos_Aires,airport,OurAirports
2446,Mariano Moreno Airport,Jose C. Paz,Argentina,0,SADJ,-34.5606,-58.7896,105,-3,N,America/Buenos_Aires,airport,OurAirports
2447,La Plata Airport,La Plata,Argentina,LPG,SADL,-34.9722,-57.8947,72,-3,N,America/Buenos_Aires,airport,OurAirports
2448,Moron Airport,Moron,Argentina,0,SADM,-34.6763,-58.6428,95,-3,N,America/Buenos_Aires,airport,OurAirports
2449,El Palomar Airport,El Palomar,Argentina,0,SADP,-34.6099,-58.6126,59,-3,N,America/Buenos_Aires,airport,OurAirports
2450,Chos Malal Airport,Chosmadal,Argentina,0,SAHC,-37.4446983337,-70.2225036621,2788,-3,N,America/Argentina/Salta,airport,OurAirports
2451,Dr. Arturo H. Illia Airport,Fuerte Gral Roca,Argentina,0,SAHR,-39.0007019043,-67.6204986572,852,-3,N,America/Argentina/Salta,airport,OurAirports
2452,El Plumerillo Airport,Mendoza,Argentina,MDZ,SAME,-32.8316993713,-68.7929000854,2310,-3,N,America/Mendoza,airport,OurAirports
2453,Comodoro D.R. Salomón Airport,Malargue,Argentina,LGS,SAMM,-35.493598938,-69.5743026733,4685,-3,N,America/Mendoza,airport,OurAirports
2454,Suboficial Ay Santiago Germano Airport,San Rafael,Argentina,AFA,SAMR,-34.588299,-68.4039,2470,-3,N,America/Mendoza,airport,OurAirports
2455,Catamarca Airport,Catamarca,Argentina,CTC,SANC,-28.5956001282,-65.751701355,1522,-3,N,America/Catamarca,airport,OurAirports
2456,Vicecomodoro Angel D. La Paz Aragonés Airport,Santiago Del Estero,Argentina,SDE,SANE,-27.7655563354,-64.3099975586,656,-3,N,America/Cordoba,airport,OurAirports
2457,Tinogasta Airport,Tinogasta,Argentina,0,SANI,-28.0377998352,-67.5802993774,3968,-3,N,America/Catamarca,airport,OurAirports
2458,Capitan V A Almonacid Airport,La Rioja,Argentina,IRJ,SANL,-29.3815994263,-66.7957992554,1437,-3,N,America/Argentina/La_Rioja,airport,OurAirports
2459,Chilecito Airport,Chilecito,Argentina,0,SANO,-29.2238998413,-67.4389038086,3099,-3,N,America/Argentina/La_Rioja,airport,OurAirports
2460,Teniente Benjamin Matienzo Airport,Tucuman,Argentina,TUC,SANT,-26.8409,-65.104897,1493,-3,N,America/Argentina/Tucuman,airport,OurAirports
2461,Domingo Faustino Sarmiento Airport,San Julian,Argentina,UAQ,SANU,-31.571501,-68.418198,1958,-3,N,America/Argentina/San_Juan,airport,OurAirports
2462,Area De Material Airport,Rio Cuarto,Argentina,RCU,SAOC,-33.0850982666,-64.2612991333,1380,-3,N,America/Cordoba,airport,OurAirports
2463,Villa Dolores Airport,Villa Dolores,Argentina,VDR,SAOD,-31.9451999664,-65.1463012695,1847,-3,N,America/Cordoba,airport,OurAirports
2464,La Quiaca Airport,Laboulaye,Argentina,0,SAOL,-22.1506004333,-65.5774993896,11414,-3,N,America/Jujuy,airport,OurAirports
2465,Marcos Juarez Airport,Marcos Juarez,Argentina,0,SAOM,-32.6836,-62.1578,360,-3,N,America/Cordoba,airport,OurAirports
2466,Villa Reynolds Airport,Villa Reynolds,Argentina,0,SAOR,-33.7299003601,-65.3873977661,1591,-3,N,America/Argentina/San_Luis,airport,OurAirports
2467,Brigadier Mayor D Cesar Raul Ojeda Airport,San Luis,Argentina,LUQ,SAOU,-33.2732009888,-66.3563995361,2328,-3,N,America/Argentina/San_Luis,airport,OurAirports
2468,Corrientes Airport,Corrientes,Argentina,CNQ,SARC,-27.4455,-58.7619,202,-3,N,America/Cordoba,airport,OurAirports
2469,Resistencia International Airport,Resistencia,Argentina,RES,SARE,-27.45,-59.0561,173,-3,N,America/Cordoba,airport,OurAirports
2470,Formosa Airport,Formosa,Argentina,FMA,SARF,-26.2127,-58.2281,193,-3,N,America/Cordoba,airport,OurAirports
2471,Cataratas Del Iguazú International Airport,Iguazu Falls,Argentina,IGR,SARI,-25.7373008728,-54.473400116,916,-3,N,America/Cordoba,airport,OurAirports
2472,Paso De Los Libres Airport,Paso De Los Libres,Argentina,AOL,SARL,-29.6894,-57.1521,230,-3,N,America/Cordoba,airport,OurAirports
2473,Monte Caseros Airport,Monte Caseros,Argentina,0,SARM,-30.2719,-57.6402,170,-3,N,America/Cordoba,airport,OurAirports
2474,Libertador Gral D Jose De San Martin Airport,Posadas,Argentina,PSS,SARP,-27.3858,-55.9707,430,-3,N,America/Cordoba,airport,OurAirports
2476,Martin Miguel De Guemes International Airport,Salta,Argentina,SLA,SASA,-24.8560009003,-65.4861984253,4088,-3,N,America/Argentina/Salta,airport,OurAirports
2477,Gobernador Horacio Guzman International Airport,Jujuy,Argentina,JUJ,SASJ,-24.3927993774,-65.0978012085,3019,-3,N,America/Jujuy,airport,OurAirports
2478,Orán Airport,Oran,Argentina,ORA,SASO,-23.1527996063,-64.3292007446,1171,-3,N,America/Argentina/Salta,airport,OurAirports
2479,Laboulaye Airport,La Quiaca,Argentina,0,SASQ,-34.1353988647,-63.3623008728,449,-3,N,America/Cordoba,airport,OurAirports
2481,El Dorado Airport,El Dorado,Argentina,0,SATD,-26.3974990845,-54.5746994019,685,-3,N,America/Cordoba,airport,OurAirports
2482,Goya Airport,Goya,Argentina,0,SATG,-29.1058,-59.2189,128,-3,N,America/Cordoba,airport,OurAirports
2483,Oberá Airport,Obera,Argentina,0,SATO,-27.5181999207,-55.1241989136,1125,-3,N,America/Cordoba,airport,OurAirports
2484,Reconquista Airport,Reconquista,Argentina,0,SATR,-29.2103,-59.68,160,-3,N,America/Cordoba,airport,OurAirports
2485,Curuzu Cuatia Airport,Curuzu Cuatia,Argentina,0,SATU,-29.7706,-57.9789,229,-3,N,America/Cordoba,airport,OurAirports
2486,El Bolson Airport,El Bolson,Argentina,EHL,SAVB,-41.9431991577,-71.5323028564,1141,-3,N,America/Argentina/Salta,airport,OurAirports
2487,General E. Mosconi Airport,Comodoro Rivadavia,Argentina,CRD,SAVC,-45.7853,-67.4655,189,-3,N,America/Catamarca,airport,OurAirports
2488,Brigadier Antonio Parodi Airport,Esquel,Argentina,EQS,SAVE,-42.908000946,-71.139503479,2621,-3,N,America/Catamarca,airport,OurAirports
2490,Almirante Marco Andres Zar Airport,Trelew,Argentina,REL,SAVT,-43.2105,-65.2703,141,-3,N,America/Catamarca,airport,OurAirports
2491,Gobernador Castello Airport,Viedma,Argentina,VDM,SAVV,-40.8692,-63.0004,20,-3,N,America/Argentina/Salta,airport,OurAirports
2492,El Tehuelche Airport,Puerto Madryn,Argentina,PMY,SAVY,-42.7592,-65.1027,427,-3,N,America/Catamarca,airport,OurAirports
2493,Marambio Base,Marambio Base,Antarctica,0,SAWB,-64.2382965088,-56.6307983398,760,12,U,Antarctica/South_Pole,airport,OurAirports
2494,Puerto Deseado Airport,Puerto Deseado,Argentina,PUD,SAWD,-47.7353,-65.9041,268,-3,N,America/Argentina/Rio_Gallegos,airport,OurAirports
2495,Hermes Quijada International Airport,Rio Grande,Argentina,RGA,SAWE,-53.7777,-67.7494,65,-3,N,America/Argentina/Ushuaia,airport,OurAirports
2496,Piloto Civil N. Fernández Airport,Rio Gallegos,Argentina,RGL,SAWG,-51.6089,-69.3126,61,-3,N,America/Argentina/Rio_Gallegos,airport,OurAirports
2497,Malvinas Argentinas Airport,Ushuaia,Argentina,USH,SAWH,-54.8433,-68.2958,102,-3,N,America/Argentina/Ushuaia,airport,OurAirports
2498,Capitan D Daniel Vazquez Airport,San Julian,Argentina,ULA,SAWJ,-49.3068,-67.8026,203,-3,N,America/Argentina/Rio_Gallegos,airport,OurAirports
2499,Perito Moreno Airport,Perito Moreno,Argentina,PMQ,SAWP,-46.5378990173,-70.9786987305,1410,-3,N,America/Argentina/Rio_Gallegos,airport,OurAirports
2500,Santa Cruz Airport,Santa Cruz,Argentina,RZA,SAWU,-50.0165,-68.5792,364,-3,N,America/Argentina/Rio_Gallegos,airport,OurAirports
2501,Comandante Espora Airport,Bahia Blanca,Argentina,BHI,SAZB,-38.725,-62.1693,246,-3,N,America/Buenos_Aires,airport,OurAirports
2502,Brigadier D.H.E. Ruiz Airport,Colonel Suarez,Argentina,0,SAZC,-37.446098,-61.889301,767,-3,N,America/Buenos_Aires,airport,OurAirports
2503,Olavarria Airport,Olavarria,Argentina,0,SAZF,-36.8899993896,-60.2165985107,551,-3,N,America/Buenos_Aires,airport,OurAirports
2504,General Pico Airport,General Pico,Argentina,0,SAZG,-35.6962013245,-63.7583007812,459,-3,N,America/Argentina/Salta,airport,OurAirports
2505,Tres Arroyos Airport,Tres Arroyos,Argentina,0,SAZH,-38.3869,-60.3297,400,-3,N,America/Buenos_Aires,airport,OurAirports
2506,Bolivar Airport,Bolivar,Argentina,0,SAZI,-36.1866,-61.0764,308,-3,N,America/Buenos_Aires,airport,OurAirports
2508,Ástor Piazzola International Airport,Mar Del Plata,Argentina,MDQ,SAZM,-37.9342,-57.5733,72,-3,N,America/Buenos_Aires,airport,OurAirports
2509,Presidente Peron Airport,Neuquen,Argentina,NQN,SAZN,-38.9490013123,-68.1557006836,895,-3,N,America/Argentina/Salta,airport,OurAirports
2511,Comodoro Pedro Zanni Airport,Pehuajo,Argentina,0,SAZP,-35.8446,-61.8576,278,-3,N,America/Buenos_Aires,airport,OurAirports
2512,Santa Rosa Airport,Santa Rosa,Argentina,RSA,SAZR,-36.588299,-64.275703,630,-3,N,America/Argentina/Salta,airport,OurAirports
2513,San Carlos De Bariloche Airport,San Carlos De Bariloche,Argentina,BRC,SAZS,-41.1511993408,-71.1575012207,2774,-3,N,America/Argentina/Salta,airport,OurAirports
2514,Héroes De Malvinas Airport,Tandil,Argentina,TDL,SAZT,-37.2374000549,-59.2279014587,574,-3,N,America/Buenos_Aires,airport,OurAirports
2515,Villa Gesell Airport,Villa Gesell,Argentina,VLG,SAZV,-37.2354,-57.0292,32,-3,N,America/Buenos_Aires,airport,OurAirports
2516,Cutral-Co Airport,Cutralco,Argentina,0,SAZW,-38.9397010803,-69.2646026611,2132,-3,N,America/Argentina/Salta,airport,OurAirports
2517,Aviador C. Campos Airport,San Martin Des Andes,Argentina,CPC,SAZY,-40.0754013062,-71.137298584,2569,-3,N,America/Argentina/Salta,airport,OurAirports
2518,Conceição do Araguaia Airport,Conceicao Do Araguaia,Brazil,CDJ,SBAA,-8.3483495712,-49.3014984131,653,-3,S,America/Belem,airport,OurAirports
2519,Campo Délio Jardim de Mattos Airport,Rio De Janeiro,Brazil,0,SBAF,-22.875099,-43.384701,110,-3,S,America/Sao_Paulo,airport,OurAirports
2520,Amapá Airport,Amapa,Brazil,0,SBAM,2.07751,-50.8582,45,-3,S,America/Fortaleza,airport,OurAirports
2521,Araraquara Airport,Araracuara,Brazil,AQA,SBAQ,-21.8120002747,-48.1329994202,2334,-3,S,America/Sao_Paulo,airport,OurAirports
2522,Santa Maria Airport,Aracaju,Brazil,AJU,SBAR,-10.984000206,-37.0703010559,23,-3,S,America/Fortaleza,airport,OurAirports
2524,Piloto Osvaldo Marques Dias Airport,Alta Floresta,Brazil,AFL,SBAT,-9.8663892746,-56.1049995422,948,-4,S,America/Campo_Grande,airport,OurAirports
2525,Araçatuba Airport,Aracatuba,Brazil,ARU,SBAU,-21.1413002014,-50.4247016907,1361,-3,S,America/Sao_Paulo,airport,OurAirports
2526,Val de Cans/Júlio Cezar Ribeiro International Airport,Belem,Brazil,BEL,SBBE,-1.3792500496,-48.4762992859,54,-3,S,America/Belem,airport,OurAirports
2527,Comandante Gustavo Kraemer Airport,Bage,Brazil,BGX,SBBG,-31.390499115,-54.1122016907,600,-3,S,America/Sao_Paulo,airport,OurAirports
2528,Pampulha - Carlos Drummond de Andrade Airport,Belo Horizonte,Brazil,PLU,SBBH,-19.8512001038,-43.9505996704,2589,-3,S,America/Sao_Paulo,airport,OurAirports
2529,Bacacheri Airport,Curitiba,Brazil,BFH,SBBI,-25.4050998688,-49.2319984436,3057,-3,S,America/Sao_Paulo,airport,OurAirports
2530,Major Brigadeiro Doorgal Borges Airport,Barbacena,Brazil,0,SBBQ,-21.26720047,-43.761100769,3657,-3,S,America/Sao_Paulo,airport,OurAirports
2531,Presidente Juscelino Kubistschek International Airport,Brasilia,Brazil,BSB,SBBR,-15.8691673279,-47.9208335876,3497,-3,S,America/Sao_Paulo,airport,OurAirports
2532,Bauru Airport,Bauru,Brazil,BAU,SBBU,-22.3449993134,-49.0537986755,2025,-3,S,America/Sao_Paulo,airport,OurAirports
2533,Atlas Brasil Cantanhede Airport,Boa Vista,Brazil,BVB,SBBV,2.8413889408,-60.6922225952,276,-4,S,America/Boa_Vista,airport,OurAirports
2534,Barra do Garças Airport,Barra Do Garcas,Brazil,0,SBBW,-15.8613004684,-52.3889007568,1147,-4,S,America/Campo_Grande,airport,OurAirports
2535,Cascavel Airport,Cascavel,Brazil,CAC,SBCA,-25.0002994537,-53.5008010864,2473,-3,S,America/Sao_Paulo,airport,OurAirports
2536,Cachimbo Airport,Itaituba,Brazil,0,SBCC,-9.3339395523,-54.9654006958,1762,-3,S,America/Belem,airport,OurAirports
2537,Tancredo Neves International Airport,Belo Horizonte,Brazil,CNF,SBCF,-19.6244430542,-43.9719429016,2715,-3,S,America/Sao_Paulo,airport,OurAirports
